citrusfruit,semi-finished bread,margarine,ready soups,butter,curd,grapes,pork,curd
hamburger meat,beef,domesticeggs,yogurt,hamburger meat,,,,
hamburger meat,beef,pip fruit,wholemilk,wholemilk,tropicalfruit,,,
hamburger meat,beef,spread cheese,curd,brownbread,,,,
hamburger meat,beef,yogurt,domesticeggs,,,,,
hamburger meat,beef,,,,,,,
hamburger meat,beef,,,,,,,
hamburger meat,brownbread,grapes,yogurt,,,,,
hamburger meat,brownbread,yogurt,wholemilk,,,,,
hamburger meat,brownbread,,,,,,,
hamburger meat,brownbread,,,,,,,
hamburger meat,brownbread,,,,,,,
hamburger meat,butter,grapes,brownbread,frozen vegetables,other vegetables,,,
hamburger meat,butter,other vegetables,,root vegetables,wholemilk,,,
hamburger meat,butter,root vegetables,tropicalfruit,,,,,
hamburger meat,butter,tropicalfruit,yogurt,curd,citrusfruit,tropicalfruit,,
hamburger meat,butter,yogurt,wholemilk,pork,other vegetables,other vegetables,tropicalfruit,tropicalfruit
hamburger meat,butter,,,,,,,
hamburger meat,butter,,,,,,,
hamburger meat,butter,,,,,,,
hamburger meat,butter,,,,,,,
hamburger meat,buttermilk,citrusfruit,curd,,,,,
hamburger meat,buttermilk,,,,,,,
hamburger meat,buttermilk,,,,,,,
hamburger meat,cannedfish,wholemilk,citrusfruit,wholemilk,buttermilk,yogurt,citrusfruit,citrusfruit
hamburger meat,canned vegetables,brownbread,wholemilk,,,,,
hamburger meat,citrusfruit,citrusfruit,wholemilk,yogurt,yogurt,,,
hamburger meat,citrusfruit,frozen potato products,wholemilk,,,,,
hamburger meat,citrusfruit,fruit/vegetable juice,citrusfruit,frozen fish,grapes,,,
hamburger meat,citrusfruit,pip fruit,butter,,,,,
hamburger meat,citrusfruit,pip fruit,yogurt,wholemilk,other vegetables,,,
hamburger meat,citrusfruit,pork,,,,,,
hamburger meat,citrusfruit,pork,,,,,,
hamburger meat,citrusfruit,root vegetables,yogurt,rolls/buns,frozen vegetables,,,
hamburger meat,citrusfruit,,,,,,,
hamburger meat,citrusfruit,,,,,,,
hamburger meat,citrusfruit,,,,,,,
hamburger meat,citrusfruit,,,,,,,
hamburger meat,citrusfruit,,,,,,,
hamburger meat,citrusfruit,,,,,,,
,,,,wholemilk,beef,,,
,,,,rolls/buns,wholemilk,,,
hamburger meat,cream cheese ,,,,,,,
hamburger meat,cream cheese ,,,,,,,
hamburger meat,curd,brownbread,yogurt,root vegetables,other vegetables,domesticeggs,canned vegetables,tropicalfruit
hamburger meat,curd,butter,,tropicalfruit,yogurt,,,
hamburger meat,curd,,,,,,,
hamburger meat,domesticeggs,citrusfruit,wholemilk,,,,,
hamburger meat,domesticeggs,other vegetables,,,,,,
hamburger meat,domesticeggs,other vegetables,,,,,,
hamburger meat,domesticeggs,wholemilk,buttermilk,,,,,
,,,wholemilk,wholemilk,butter,,,
hamburger meat,frozen vegetables,,,,,,,
hamburger meat,fruit/vegetable juice,butter,,rolls/buns,frozen meals,,,
hamburger meat,fruit/vegetable juice,butter,,,,,,
hamburger meat,fruit/vegetable juice,cereals,wholemilk,tropicalfruit,brownbread,other vegetables,wholemilk,wholemilk
hamburger meat,fruit/vegetable juice,citrusfruit,wholemilk,,,,,
hamburger meat,fruit/vegetable juice,wholemilk,brownbread,cream cheese ,,,,
hamburger meat,fruit/vegetable juice,,,,,,,
hamburger meat,grapes,buttermilk,yogurt,soft cheese,yogurt,,,
hamburger meat,hamburger meat,domesticeggs,wholemilk,,,,,
hamburger meat,hamburger meat,frozen vegetables,wholemilk,fruit/vegetable juice,other vegetables,,,
hamburger meat,hamburger meat,tropicalfruit,,wholemilk,yogurt,,,
hamburger meat,hamburger meat,,,,,,,
hamburger meat,hamburger meat,,,,,,,
hamburger meat,hamburger meat,,,,,,,
hamburger meat,meat,frozen vegetables,,,,,,
hamburger meat,meat,other vegetables,wholemilk,brownbread,flour,,,
hamburger meat,meat,yogurt,,wholemilk,hamburger meat,,,
hamburger meat,packaged fruit/vegetables,,,,,,,
hamburger meat,pork,curd,brownbread,,,,,
hamburger meat,pork,other vegetables,wholemilk,wholemilk,pork,other vegetables,yogurt,root vegetables
hamburger meat,pork,tropicalfruit,brownbread,,,,,
hamburger meat,pork,wholemilk,brownbread,,,,,
hamburger meat,pork,yogurt,,,,,,
hamburger meat,pork,,,,,,,
hamburger meat,pork,,,,,,,
hamburger meat,pork,,,,,,,
hamburger meat,pork,,,,,,,
hamburger meat,rolls/buns,butter,domesticeggs,brownbread,wholemilk,pip fruit,other vegetables,other vegetables
hamburger meat,rolls/buns,frozen meals,wholemilk,,,,,
hamburger meat,rolls/buns,other vegetables,brownbread,butter,tropicalfruit,,,
hamburger meat,rolls/buns,other vegetables,domesticeggs,citrusfruit,fruit/vegetable juice,,,
hamburger meat,rolls/buns,tropicalfruit,domesticeggs,specialty cheese,,,,
hamburger meat,rolls/buns,wholemilk,,rolls/buns,brownbread,,,
hamburger meat,rolls/buns,wholemilk,,,,,,
hamburger meat,rolls/buns,wholemilk,yogurt,grapes,other vegetables,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,rolls/buns,,,,,,,
hamburger meat,root vegetables,buttermilk,,,,,,
hamburger meat,root vegetables,curd,domesticeggs,,,,,
hamburger meat,root vegetables,curd,,root vegetables,wholemilk,,,
hamburger meat,root vegetables,hamburger meat,butter,,,,,
,,,brownbread,butter,flour,tropicalfruit,canned fruit,soft cheese
,,,domesticeggs,pork,canned fruit,hamburger meat,,
,,,grapes,,,,,
hamburger meat,root vegetables,tropicalfruit,beef,hamburger meat,soft cheese,,,
hamburger meat,root vegetables,tropicalfruit,,wholemilk,,,,
hamburger meat,root vegetables,wholemilk,brownbread,,,,,
hamburger meat,root vegetables,wholemilk,,,,,,
hamburger meat,root vegetables,,,,,,,
hamburger meat,root vegetables,,,,,,,
hamburger meat,root vegetables,,,,,,,
hamburger meat,root vegetables,,,,,,,
hamburger meat,root vegetables,,,,,,,
hamburger meat,root vegetables,,,,,,,
hamburger meat,soft cheese,other vegetables,tropicalfruit,,,,,
hamburger meat,specialty cheese,,,,,,,
hamburger meat,spread cheese,,,,,,,
hamburger meat,spread cheese,,,,,,,
hamburger meat,tropicalfruit,brownbread,butter,,,,,
hamburger meat,tropicalfruit,brownbread,domesticeggs,curd,beef,,,
hamburger meat,tropicalfruit,brownbread,wholemilk,root vegetables,root vegetables,,,
hamburger meat,tropicalfruit,citrusfruit,wholemilk,,,,,
hamburger meat,tropicalfruit,frozen vegetables,,rolls/buns,grapes,,,
hamburger meat,tropicalfruit,fruit/vegetable juice,wholemilk,,,,,
hamburger meat,tropicalfruit,wholemilk,wholemilk,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,tropicalfruit,,,,,,,
hamburger meat,wholemilk,butter,grapes,,,,,
hamburger meat,wholemilk,citrusfruit,butter,wholemilk,brownbread,wholemilk,soups,root vegetables
hamburger meat,wholemilk,pip fruit,,rolls/buns,wholemilk,,,
hamburger meat,wholemilk,root vegetables,curd,root vegetables,other vegetables,curd,brownbread,yogurt
hamburger meat,wholemilk,root vegetables,domesticeggs,rolls/buns,wholemilk,citrusfruit,frozen meals,yogurt
hamburger meat,wholemilk,root vegetables,,rolls/buns,other vegetables,,,
hamburger meat,wholemilk,specialty chocolate,buttermilk,,,,,
hamburger meat,wholemilk,wholemilk,butter,,,,,
hamburger meat,wholemilk,wholemilk,curd,buttermilk,wholemilk,pip fruit,hamburger meat,wholemilk
hamburger meat,wholemilk,wholemilk,,yogurt,butter,,,
hamburger meat,wholemilk,wholemilk,yogurt,citrusfruit,fruit/vegetable juice,,,
hamburger meat,wholemilk,yogurt,wholemilk,beef,tropicalfruit,,,
hamburger meat,wholemilk,yogurt,wholemilk,frozen fish,other vegetables,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,wholemilk,,,,,,,
hamburger meat,yogurt,butter,brownbread,wholemilk,citrusfruit,nuts/prunes,,
hamburger meat,yogurt,citrusfruit,yogurt,rolls/buns,buttermilk,citrusfruit,,
hamburger meat,yogurt,domesticeggs,yogurt,yogurt,flour,,,
hamburger meat,yogurt,other vegetables,wholemilk,,,,,
hamburger meat,yogurt,other vegetables,yogurt,yogurt,,,,
hamburger meat,yogurt,pip fruit,wholemilk,yogurt,citrusfruit,other vegetables,buttermilk,curd
hamburger meat,yogurt,specialty chocolate,domesticeggs,wholemilk,spread cheese,,,
hamburger meat,yogurt,spread cheese,curd,tropicalfruit,,,,
hamburger meat,yogurt,wholemilk,wholemilk,frozen vegetables,grapes,,,
hamburger meat,yogurt,wholemilk,wholemilk,meat,root vegetables,,,
hamburger meat,yogurt,,,,,,,
hamburger meat,yogurt,,,,,,,
hamburger meat,yogurt,,,,,,,
hamburger meat,yogurt,,,,,,,
hamburger meat,yogurt,,,,,,,
hamburger meat,yogurt,,,,,,,
meat,beef,other vegetables,citrusfruit,rolls/buns,other vegetables,,,
meat,beef,,,,,,,
meat,beef,,,,,,,
meat,beef,,,,,,,
meat,brownbread,root vegetables,curd,,,,,
meat,brownbread,root vegetables,wholemilk,,,,,
meat,brownbread,root vegetables,wholemilk,,,,,
meat,brownbread,,,,,,,
meat,brownbread,,,,,,,
meat,brownbread,,,,,,,
meat,butter,other vegetables,yogurt,brownbread,,,,
meat,butter,pip fruit,wholemilk,frozen vegetables,,,,
meat,butter,,,,,,,
meat,butter,,,,,,,
meat,buttermilk,wholemilk,brownbread,,,,,
meat,buttermilk,,,,,,,
meat,citrusfruit,buttermilk,,,,,,
meat,citrusfruit,other vegetables,wholemilk,citrusfruit,,,,
meat,citrusfruit,pip fruit,wholemilk,brownbread,grapes,,,
meat,citrusfruit,pip fruit,wholemilk,,,,,
meat,citrusfruit,root vegetables,,wholemilk,curd,,,
meat,citrusfruit,specialty chocolate,wholemilk,pork,curd,root vegetables,butter,wholemilk
meat,citrusfruit,tropicalfruit,curd cheese,root vegetables,yogurt,,,
meat,citrusfruit,wholemilk,,yogurt,other vegetables,,,
meat,citrusfruit,wholemilk,,frozen meals,,,,
meat,citrusfruit,yogurt,,hamburger meat,other vegetables,,,
meat,citrusfruit,,,,,,,
meat,citrusfruit,,,,,,,
meat,citrusfruit,,,,,,,
meat,citrusfruit,,,,,,,
meat,cream cheese ,butter,yogurt,tropicalfruit,fruit/vegetable juice,,,
meat,cream cheese ,other vegetables,,wholemilk,,,,
meat,cream cheese ,yogurt,yogurt,butter,beef,yogurt,wholemilk,beef
meat,cream cheese ,,,,,,,
meat,cream cheese ,,,,,,,
meat,cream cheese ,,,,,,,
meat,curd,root vegetables,butter,wholemilk,other vegetables,,,
meat,curd,tropicalfruit,,,,,,
meat,curd,yogurt,wholemilk,frozen meals,,,,
meat,curd,,,,,,,
meat,curd,,,,,,,
meat,domesticeggs,,,,,,,
meat,domesticeggs,,,,,,,
meat,frozen meals,brownbread,butter,,,,,
meat,frozen meals,other vegetables,yogurt,wholemilk,hamburger meat,,,
meat,frozen meals,specialty chocolate,wholemilk,,,,,
meat,frozen meals,,,,,,,
meat,frozen vegetables,curd,,frozen vegetables,wholemilk,,,
meat,fruit/vegetable juice,pip fruit,yogurt,,,,,
meat,fruit/vegetable juice,yogurt,domesticeggs,cream cheese ,,,,
meat,grapes,wholemilk,citrusfruit,,,,,
meat,grapes,wholemilk,domesticeggs,butter,grapes,,,
meat,grapes,yogurt,butter,,,,,
meat,hamburger meat,beef,,yogurt,tropicalfruit,,,
meat,hamburger meat,other vegetables,butter,wholemilk,yogurt,,,
meat,hamburger meat,tropicalfruit,brownbread,,,,,
meat,hamburger meat,wholemilk,,,,,,
meat,hamburger meat,wholemilk,wholemilk,wholemilk,buttermilk,,,
meat,hamburger meat,,,,,,,
meat,hamburger meat,,,,,,,
meat,hamburger meat,,,,,,,
meat,meat,other vegetables,,wholemilk,specialty cheese,,,
meat,meat,other vegetables,yogurt,root vegetables,butter,grapes,yogurt,root vegetables
meat,nut snack,wholemilk,,hamburger meat,root vegetables,,,
meat,nuts/prunes,fruit/vegetable juice,citrusfruit,,,,,
meat,packaged fruit/vegetables,spread cheese,beef,curd,citrusfruit,,,
meat,packaged fruit/vegetables,,,,,,,
meat,pork,butter,butter,,,,,
meat,pork,butter,,yogurt,specialty chocolate,,,
meat,pork,root vegetables,curd,,,,,
meat,pork,specialty chocolate,wholemilk,pork,,,,
meat,pork,tropicalfruit,butter,buttermilk,root vegetables,,,
meat,pork,,,,,,,
meat,pork,,,,,,,
meat,pork,,,,,,,
meat,rolls/buns,butter,curd,hamburger meat,yogurt,,,
meat,rolls/buns,curd,,tropicalfruit,frozen meals,wholemilk,domesticeggs,yogurt
meat,rolls/buns,wholemilk,,,,,,
meat,rolls/buns,yogurt,butter,brownbread,citrusfruit,,,
meat,rolls/buns,yogurt,,rolls/buns,,,,
meat,rolls/buns,,,,,,,
meat,rolls/buns,,,,,,,
meat,rolls/buns,,,,,,,
meat,rolls/buns,,,,,,,
meat,rolls/buns,,,,,,,
meat,root vegetables,condensed milk,wholemilk,meat,fruit/vegetable juice,,,
meat,root vegetables,curd,wholemilk,,,,,
meat,root vegetables,frozen meals,,wholemilk,root vegetables,,,
meat,root vegetables,fruit/vegetable juice,,,,,,
meat,root vegetables,hamburger meat,yogurt,wholemilk,domesticeggs,,,
meat,root vegetables,other vegetables,brownbread,tropicalfruit,,,,
meat,root vegetables,other vegetables,brownbread,,,,,
meat,root vegetables,other vegetables,tropicalfruit,,,,,
meat,root vegetables,other vegetables,wholemilk,pork,fruit/vegetable juice,,,
meat,root vegetables,other vegetables,wholemilk,,,,,
meat,root vegetables,other vegetables,wholemilk,,,,,
meat,root vegetables,other vegetables,wholemilk,,,,,
meat,root vegetables,other vegetables,yogurt,,,,,
meat,root vegetables,wholemilk,beef,wholemilk,,,,
meat,root vegetables,yogurt,wholemilk,,,,,
meat,root vegetables,,,,,,,
meat,root vegetables,,,,,,,
meat,root vegetables,,,,,,,
meat,root vegetables,,,,,,,
meat,root vegetables,,,,,,,
meat,soft cheese,wholemilk,butter,,,,,
meat,specialty cheese,hamburger meat,yogurt,rolls/buns,root vegetables,pip fruit,other vegetables,brownbread
meat,specialty cheese,wholemilk,curd,frozen meals,curd,,,
meat,spread cheese,other vegetables,,frozen vegetables,wholemilk,,,
meat,tropicalfruit,brownbread,brownbread,wholemilk,wholemilk,,,
meat,tropicalfruit,citrusfruit,yogurt,citrusfruit,root vegetables,,,
meat,tropicalfruit,curd,,,,,,
meat,tropicalfruit,frozen vegetables,brownbread,frozen fish,root vegetables,,,
meat,tropicalfruit,other vegetables,yogurt,wholemilk,wholemilk,,,
meat,tropicalfruit,pip fruit,,,,,,
meat,tropicalfruit,pip fruit,,,,,,
meat,tropicalfruit,root vegetables,butter,brownbread,,,,
meat,tropicalfruit,root vegetables,citrusfruit,,,,,
meat,tropicalfruit,root vegetables,,,,,,
meat,tropicalfruit,wholemilk,,hamburger meat,other vegetables,root vegetables,wholemilk,yogurt
meat,tropicalfruit,,,,,,,
meat,tropicalfruit,,,,,,,
meat,tropicalfruit,,,,,,,
meat,tropicalfruit,,,,,,,
meat,tropicalfruit,,,,,,,
meat,wholemilk,citrusfruit,grapes,frozen vegetables,yogurt,,,
meat,wholemilk,curd,wholemilk,,,,,
meat,wholemilk,frozen meals,wholemilk,packaged fruit/vegetables,domesticeggs,buttermilk,wholemilk,domesticeggs
meat,wholemilk,other vegetables,,root vegetables,brownbread,,,
meat,wholemilk,other vegetables,yogurt,,,,,
meat,wholemilk,other vegetables,yogurt,,,,,
meat,wholemilk,pip fruit,,,,,,
meat,wholemilk,tropicalfruit,yogurt,wholemilk,brownbread,,,
meat,wholemilk,wholemilk,buttermilk,tropicalfruit,other vegetables,,,
meat,wholemilk,wholemilk,curd,,,,,
meat,wholemilk,wholemilk,grapes,,,,,
meat,wholemilk,wholemilk,,,,,,
meat,wholemilk,wholemilk,wholemilk,tropicalfruit,butter,,,
meat,wholemilk,yogurt,domesticeggs,buttermilk,fruit/vegetable juice,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,wholemilk,,,,,,,
meat,yogurt,chicken,domesticeggs,wholemilk,,,,
meat,yogurt,domesticeggs,,root vegetables,root vegetables,,,
meat,yogurt,pip fruit,buttermilk,wholemilk,other vegetables,,,
meat,yogurt,pip fruit,wholemilk,meat,frozen vegetables,,,
meat,yogurt,wholemilk,brownbread,wholemilk,,,,
meat,yogurt,wholemilk,,tropicalfruit,butter,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
meat,yogurt,,,,,,,
nut snack,root vegetables,frozen vegetables,,,,,,
turkey,beef,,,,,,,
turkey,beef,,,,,,,
turkey,butter,other vegetables,curd,,,,,
turkey,butter,,,,,,,
turkey,citrusfruit,buttermilk,yogurt,,,,,
turkey,citrusfruit,other vegetables,,,,,,
turkey,citrusfruit,other vegetables,,pork,pip fruit,,,
turkey,citrusfruit,other vegetables,tropicalfruit,,,,,
turkey,citrusfruit,wholemilk,,,,,,
turkey,citrusfruit,,,,,,,
turkey,condensed milk,root vegetables,grapes,,,,,
turkey,curd,hamburger meat,wholemilk,,,,,
turkey,domesticeggs,root vegetables,,frozen meals,domesticeggs,,,
turkey,frozen meals,root vegetables,brownbread,,,,,
turkey,frozen meals,wholemilk,wholemilk,,,,,
turkey,hamburger meat,,,,,,,
turkey,meat,other vegetables,brownbread,beef,yogurt,buttermilk,yogurt,yogurt
turkey,meat,,,,,,,
turkey,packaged fruit/vegetables,,,,,,,
turkey,rolls/buns,curd,brownbread,wholemilk,other vegetables,wholemilk,other vegetables,yogurt
turkey,rolls/buns,domesticeggs,curd,beef,other vegetables,,,
turkey,rolls/buns,other vegetables,citrusfruit,citrusfruit,flour,,,
turkey,rolls/buns,root vegetables,,citrusfruit,citrusfruit,,,
turkey,rolls/buns,wholemilk,,cream cheese ,citrusfruit,frozen meals,wholemilk,specialty chocolate
turkey,rolls/buns,wholemilk,yogurt,,,,,
turkey,rolls/buns,,,,,,,
turkey,rolls/buns,,,,,,,
turkey,root vegetables,curd,yogurt,root vegetables,fruit/vegetable juice,,,
turkey,root vegetables,other vegetables,yogurt,,,,,
turkey,root vegetables,root vegetables,wholemilk,,,,,
turkey,soft cheese,,,,,,,
turkey,tropicalfruit,citrusfruit,brownbread,citrusfruit,other vegetables,,,
turkey,tropicalfruit,wholemilk,,grapes,tropicalfruit,,,
turkey,tropicalfruit,wholemilk,,,,,,
turkey,tropicalfruit,,,,,,,
turkey,tropicalfruit,,,,,,,
turkey,wholemilk,specialty chocolate,curd,rolls/buns,other vegetables,,,
turkey,wholemilk,tropicalfruit,,,,,,
turkey,wholemilk,tropicalfruit,wholemilk,wholemilk,,,,
turkey,wholemilk,wholemilk,,,,,,
turkey,wholemilk,,,,,,,
turkey,wholemilk,,,,,,,
turkey,wholemilk,,,,,,,
turkey,wholemilk,,,,,,,
turkey,wholemilk,,,,,,,
turkey,yogurt,yogurt,butter,wholemilk,specialty chocolate,,,
turkey,yogurt,,,,,,,
turkey,yogurt,,,,,,,
turkey,yogurt,,,,,,,
yogurt,beef,domesticeggs,domesticeggs,tropicalfruit,other vegetables,,,
yogurt,beef,other vegetables,,curd,citrusfruit,,,
yogurt,beef,wholemilk,wholemilk,wholemilk,fruit/vegetable juice,,,
yogurt,beef,wholemilk,yogurt,beef,wholemilk,,,
yogurt,beef,wholemilk,yogurt,butter,wholemilk,,,
yogurt,beef,,,,,,,
yogurt,beef,,,,,,,
yogurt,beef,,,,,,,
yogurt,beef,,,,,,,
yogurt,brownbread,beef,brownbread,grapes,chicken,,,
yogurt,brownbread,butter,domesticeggs,,,,,
yogurt,brownbread,citrusfruit,domesticeggs,,,,,
yogurt,brownbread,spread cheese,,,,,,
yogurt,brownbread,tropicalfruit,curd,,,,,
yogurt,brownbread,tropicalfruit,wholemilk,root vegetables,,,,
yogurt,brownbread,wholemilk,,,,,,
yogurt,brownbread,wholemilk,,,,,,
yogurt,brownbread,,,,,,,
yogurt,brownbread,,,,,,,
yogurt,brownbread,,,,,,,
yogurt,butter,butter,yogurt,,,,,
yogurt,butter,meat spreads,,frozen vegetables,domesticeggs,,,
yogurt,butter,root vegetables,,,,,,
yogurt,butter,wholemilk,wholemilk,cream cheese ,,,,
yogurt,butter,,,,,,,
yogurt,butter,,,,,,,
yogurt,butter,,,,,,,
yogurt,butter,,,,,,,
yogurt,buttermilk,curd,,tropicalfruit,butter,curd,,
yogurt,buttermilk,meat,,citrusfruit,hamburger meat,,,
yogurt,buttermilk,,,,,,,
yogurt,cannedfish,domesticeggs,curd,hamburger meat,yogurt,,,
yogurt,canned vegetables,,,,,,,
yogurt,citrusfruit,butter,grapes,wholemilk,tropicalfruit,,,
yogurt,citrusfruit,buttermilk,buttermilk,spread cheese,grapes,,,
yogurt,citrusfruit,cannedfish,yogurt,brownbread,,,,
yogurt,citrusfruit,cereals,wholemilk,pork,wholemilk,wholemilk,frozen vegetables,soft cheese
yogurt,citrusfruit,curd,wholemilk,wholemilk,wholemilk,brownbread,wholemilk,root vegetables
yogurt,citrusfruit,frozen meals,yogurt,curd,wholemilk,yogurt,,
yogurt,citrusfruit,pip fruit,yogurt,,,,,
yogurt,condensed milk,,,,,,,
yogurt,cream cheese ,beef,brownbread,,,,,
yogurt,cream cheese ,other vegetables,brownbread,,,,,
yogurt,curd,condensed milk,yogurt,,,,,
yogurt,curd,frozen meals,,fruit/vegetable juice,root vegetables,,,
yogurt,curd,fruit/vegetable juice,curd cheese,,,,,
yogurt,curd,other vegetables,yogurt,root vegetables,grapes,,,
yogurt,curd,,,,,,,
yogurt,curd,,,,,,,
yogurt,curd,,,,,,,
yogurt,curd cheese,,,,,,,
yogurt,domesticeggs,pip fruit,,root vegetables,wholemilk,,,
yogurt,domesticeggs,pork,wholemilk,,,,,
yogurt,domesticeggs,wholemilk,,wholemilk,,,,
yogurt,domesticeggs,,,,,,,
yogurt,domesticeggs,,,,,,,
yogurt,frozen meals,yogurt,buttermilk,root vegetables,fruit/vegetable juice,,,
yogurt,frozen meals,,,,,,,
yogurt,frozen meals,,,,,,,
yogurt,frozen vegetables,other vegetables,wholemilk,wholemilk,fruit/vegetable juice,,,
yogurt,frozen vegetables,root vegetables,,,,,,
yogurt,frozen vegetables,,,,,,,
yogurt,frozen vegetables,,,,,,,
yogurt,fruit/vegetable juice,citrusfruit,wholemilk,wholemilk,pork,,,
yogurt,fruit/vegetable juice,other vegetables,butter,,,,,
yogurt,fruit/vegetable juice,other vegetables,buttermilk,,,,,
yogurt,fruit/vegetable juice,other vegetables,,grapes,root vegetables,,,
yogurt,fruit/vegetable juice,wholemilk,tropicalfruit,hamburger meat,,,,
yogurt,fruit/vegetable juice,,,,,,,
yogurt,fruit/vegetable juice,,,,,,,
yogurt,fruit/vegetable juice,,,,,,,
yogurt,grapes,yogurt,wholemilk,citrusfruit,other vegetables,,,
yogurt,grapes,yogurt,yogurt,wholemilk,wholemilk,,,
yogurt,hamburger meat,curd,wholemilk,,,,,
yogurt,hamburger meat,frozen fish,,wholemilk,wholemilk,,,
yogurt,hamburger meat,wholemilk,butter,butter,pip fruit,,,
yogurt,hamburger meat,,,,,,,
yogurt,hamburger meat,,,,,,,
yogurt,hamburger meat,,,,,,,
yogurt,hamburger meat,,,,,,,
yogurt,meat,wholemilk,grapes,wholemilk,yogurt,,,
yogurt,meat,,,,,,,
yogurt,nut snack,yogurt,wholemilk,tropicalfruit,wholemilk,,,
yogurt,nut snack,,,,,,,
yogurt,packaged fruit/vegetables,other vegetables,wholemilk,,,,,
yogurt,packaged fruit/vegetables,wholemilk,,rolls/buns,wholemilk,,,
yogurt,packaged fruit/vegetables,,,,,,,
yogurt,pork,other vegetables,tropicalfruit,,,,,
yogurt,pork,root vegetables,buttermilk,curd,other vegetables,,,
yogurt,pork,tropicalfruit,wholemilk,,,,,
yogurt,pork,wholemilk,butter,yogurt,,,,
yogurt,pork,,,,,,,
yogurt,pork,,,,,,,
yogurt,pork,,,,,,,
yogurt,rolls/buns,brownbread,butter,rolls/buns,cannedfish,,,
yogurt,rolls/buns,other vegetables,,,,,,
yogurt,rolls/buns,other vegetables,,,,,,
yogurt,rolls/buns,root vegetables,,,,,,
yogurt,rolls/buns,tropicalfruit,,wholemilk,yogurt,,,
yogurt,rolls/buns,tropicalfruit,wholemilk,meat,domesticeggs,,,
yogurt,rolls/buns,wholemilk,brownbread,wholemilk,yogurt,,,
yogurt,rolls/buns,wholemilk,domesticeggs,brownbread,yogurt,,,
yogurt,rolls/buns,yogurt,beef,hamburger meat,other vegetables,,,
yogurt,rolls/buns,yogurt,curd,root vegetables,chicken,,,
yogurt,rolls/buns,yogurt,,rolls/buns,yogurt,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,rolls/buns,,,,,,,
yogurt,root vegetables,beef,wholemilk,meat,yogurt,,,
yogurt,root vegetables,butter,domesticeggs,,,,,
yogurt,root vegetables,buttermilk,wholemilk,citrusfruit,tropicalfruit,,,
yogurt,root vegetables,hamburger meat,,wholemilk,yogurt,fruit/vegetable juice,wholemilk,wholemilk
yogurt,root vegetables,other vegetables,butter,soft cheese,tropicalfruit,,,
yogurt,root vegetables,other vegetables,wholemilk,wholemilk,yogurt,,,
yogurt,root vegetables,other vegetables,,,,,,
yogurt,root vegetables,pip fruit,wholemilk,citrusfruit,,,,
yogurt,root vegetables,pip fruit,yogurt,,,,,
yogurt,root vegetables,root vegetables,wholemilk,,,,,
yogurt,root vegetables,spices,,tropicalfruit,yogurt,,,
yogurt,root vegetables,wholemilk,butter,rolls/buns,brownbread,,,
yogurt,root vegetables,wholemilk,,rolls/buns,wholemilk,,,
yogurt,root vegetables,wholemilk,wholemilk,frozen vegetables,beef,,,
yogurt,root vegetables,wholemilk,wholemilk,rolls/buns,tropicalfruit,brownbread,buttermilk,fruit/vegetable juice
yogurt,root vegetables,yogurt,butter,grapes,other vegetables,frozen meals,wholemilk,pip fruit
yogurt,root vegetables,yogurt,,,,,,
yogurt,root vegetables,,,,,,,
yogurt,root vegetables,,,,,,,
yogurt,root vegetables,,,,,,,
yogurt,root vegetables,,,,,,,
yogurt,root vegetables,,,,,,,
